Pedagogical_Order	Topic	Subtopic	Description	Chapter	Section	Educational_Level	Depth_Level	Domain	Difficulty	Duration_Hours	Is_Core	MCAT_Relevant	Prerequisites	Learning_Objectives	Assessment_Methods	Source_Books
79	Vectors Concepts	Vectors Concepts	Detailed study of section 5 within vectors	Vectors	Section 5	undergraduate	3	vectors	2	2	Core	No	osbooks-university-physics-bundle_root_2_mod_3	Add and subtract vectors graphically and analytically; Resolve vectors into components; Apply vector analysis to physical problems	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
79	Vectors Concepts	Vectors Concepts	Detailed study of section 5 within vectors	Vectors	Section 5	undergraduate	3	vectors	2	2	Core	No	osbooks-university-physics-bundle_root_2_mod_3	Add and subtract vectors graphically and analytically; Resolve vectors into components; Apply vector analysis to physical problems	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
80	Acceleration (Introductory)	Acceleration (Introductory)	Comprehensive study of acceleration concepts	Acceleration		high_school	1	kinematics	1	5	Core	Yes		Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
81	Kinematics Concepts	Kinematics Concepts	Detailed study of section 1 within acceleration	Acceleration	Section 1	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_2	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
82	Kinematics Concepts	Kinematics Concepts	Detailed study of section 2 within acceleration	Acceleration	Section 2	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_2_mod_0	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
83	Kinematics Concepts	Kinematics Concepts	Detailed study of section 3 within acceleration	Acceleration	Section 3	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_2_mod_1	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
84	Circular and Rotational Motion (Introductory)	Circular and Rotational Motion (Introductory)	Comprehensive study of circular and rotational motion concepts	Circular and Rotational Motion		high_school	1	kinematics	1	5	Core	Yes		Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
85	Kinematics Concepts	Kinematics Concepts	Detailed study of section 1 within circular and rotational motion	Circular and Rotational Motion	Section 1	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_5	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
86	Kinematics Concepts	Kinematics Concepts	Detailed study of section 2 within circular and rotational motion	Circular and Rotational Motion	Section 2	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_5_mod_0	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
87	Kinematics Concepts	Kinematics Concepts	Detailed study of section 3 within circular and rotational motion	Circular and Rotational Motion	Section 3	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_5_mod_1	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
88	Kinematics Concepts	Kinematics Concepts	Detailed study of section 4 within circular and rotational motion	Circular and Rotational Motion	Section 4	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_5_mod_2	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
89	Forces and Newton’s Laws of Motion (Introductory)	Forces and Newton’s Laws of Motion (Introductory)	Comprehensive study of forces and newton’s laws of motion concepts	Forces and Newton’s Laws of Motion		high_school	1	kinematics	1	5	Core	Yes		Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
90	Kinematics Concepts	Kinematics Concepts	Detailed study of section 1 within forces and newton’s laws of motion	Forces and Newton’s Laws of Motion	Section 1	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_3	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
91	Kinematics Concepts	Kinematics Concepts	Detailed study of section 2 within forces and newton’s laws of motion	Forces and Newton’s Laws of Motion	Section 2	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_3_mod_0	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
92	Kinematics Concepts	Kinematics Concepts	Detailed study of section 3 within forces and newton’s laws of motion	Forces and Newton’s Laws of Motion	Section 3	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_3_mod_1	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
93	Kinematics Concepts	Kinematics Concepts	Detailed study of section 4 within forces and newton’s laws of motion	Forces and Newton’s Laws of Motion	Section 4	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_3_mod_2	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
94	Kinematics Concepts	Kinematics Concepts	Detailed study of section 5 within forces and newton’s laws of motion	Forces and Newton’s Laws of Motion	Section 5	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_3_mod_3	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
95	Motion in One Dimension (Introductory)	Motion in One Dimension (Introductory)	Comprehensive study of motion in one dimension concepts	Motion in One Dimension		high_school	1	kinematics	1	5	Core	Yes		Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
96	Kinematics Concepts	Kinematics Concepts	Detailed study of section 5 within motion in one dimension	Motion in One Dimension	Section 5	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_1_mod_3	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
97	Kinematics Concepts	Kinematics Concepts	Detailed study of section 1 within motion in one dimension	Motion in One Dimension	Section 1	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_1	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
98	Kinematics Concepts	Kinematics Concepts	Detailed study of section 2 within motion in one dimension	Motion in One Dimension	Section 2	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_1_mod_0	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
99	Kinematics Concepts	Kinematics Concepts	Detailed study of section 3 within motion in one dimension	Motion in One Dimension	Section 3	high_school	2	kinematics	1	2	Core	Yes	osbooks-physics_root_1_mod_1	Analyze motion using position, velocity, and acceleration; Apply kinematic equations to solve motion problems; Interpret motion graphs and diagrams	Conceptual understanding; Problem solving; Mathematical analysis	osbooks-physics
